Dataset Reg ID,Dataset Name,Dataset Description,Dataset Type,Cloud ID,Data Source System,Dataset Layer,Dataset Classification Type,Topic,Topic Category,Business Owner,Technical POC,S3 Bucket/AWS Service,Structured Data,Cloud Database Name,Table Name,File Format,Refresh Type,Refresh Frequency,Dataset Data Retention Period,Attribute Reg ID,Physical Attribute Name,Logical Attribute Name,Technical_metadata_description,Sequence Number,DataType,Length Precision,Scale,Format,Dataset Schema Version,Virtual Folder Name,Profiled Status,Reported Format,Datasource URI,Profiled Attribute Name,Reported Attribute Name,Sequence Field Index,Profiled Data Type,Reported Data Type,Value Count,Min Value,Max Value,Null Count,Density,Date Time Count,Numeric Count,String Count,Boolean Count,Cardinality,Selectivity,Field Level Tag(s),Resource Tag(s),Total Tag Count,Glossary Name,Business Definition,Business Segment,MISMO_Domain_Taxonomy,MISMO_Domain_Business_Concept,ELDM_PrimeBusiness_Concept,MISMO_Attribute_Name
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,relo_mrtg_ind,relo mrtg ind,"An indicator that denotes whether or not the type of mortgage loan is a relocation mortgage loan, made to borrowers whose employers relocate their employees.",81,ALPHA-NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,relo_mrtg_ind,relo_mrtg_ind,81,BOOLEAN,Varchar(1),9499,N,Y,1,0.999894737,0,0,0,9499,2,0.000210548,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,zb_code_change_date,zb code change date,"The most recent date in which a loan status change was identified, resulting from corresponding change to the Zero Balance Code.",82,DATE,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,zb_code_change_date,zb_code_change_date,82,BOOLEAN,Varchar(1),1,N,N,9499,0.000105263,0,0,1,1,1,1,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,holdback_ind,holdback ind,"An indicator that denotes if a loan has been moved temporarily into a ‘hold’ status to allow Fannie Mae to further evaluate unique situations that may otherwise result in a credit event or loan removal. Such situations may include loans with reported data anomalies, loans currently in forbearance due to a natural disaster or loans refinanced under the High LTV program that will continue to be included in the reference pool.",83,ALPHA-NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,holdback_ind,holdback_ind,83,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,holdback_effective_date,holdback effective date,The date of the latest Loan Holdback indicator change.,84,DATE,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,holdback_effective_date,holdback_effective_date,84,Date,Date,0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,dlq_accr_int,dlq accr int,The lost accrued interest amount calculated for a mortgage loan that becomes subject to a credit event for the corresponding reporting period.,85,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,dlq_accr_int,dlq_accr_int,85,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,prop_valu_method,prop valu method,An indicator that denotes the method by which the value of the subject property was obtained. ,86,ALPHA-NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,prop_valu_method,prop_valu_method,86,Varchar(1),Varchar(1),9499,A,W,1,0.999894737,0,0,9499,0,3,0.000315823,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,high_balance_loan_ind,high balance loan ind,An indicator that denotes if the original principal balance of a mortgage loan is greater than the general conforming loan limit and up to the high-cost area loan limit.,87,ALPHA-NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,high_balance_loan_ind,high_balance_loan_ind,87,Varchar(1),Varchar(1),9500,A,Y,0,1,0,0,9500,0,3,0.000315789,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,ARM_ini_fixed_rate_per,ARM ini fixed rate per,"For an adjustable-rate mortgage loan, an indicator that denotes if the Initial Fixed-Rate Period is less than or equal to five years.",88,ALPHA-NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,ARM_ini_fixed_rate_per,ARM_ini_fixed_rate_per,88,BOOLEAN,Varchar(1),1,N,N,9499,0.000105263,0,0,0,1,1,1,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,ARM_prod_type,ARM prod type,"For an adjustable-rate mortgage loan, a string that denotes the Initial Fixed-Rate Period, the subsequent Interest Rate Adjustment Frequency, and the Original Loan Term.",89,ALPHA-NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,ARM_prod_type,ARM_prod_type,89,BOOLEAN,Varchar(1),0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,initial_fixed_rate_per,initial fixed rate per,"For an adjustable-rate mortgage loan, the number of months between the first full month the mortgage loan accrues interest and the initial interest rate change date. ",90,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,initial_fixed_rate_per,initial_fixed_rate_per,90,Numeric(5.2),Numeric(5.2),0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,int_rate_adj_freq,int rate adj freq,"For an adjustable-rate mortgage loan, the number of months between scheduled rate changes. For loans with an Initial Fixed-Rate Period, the number of months between subsequent rate adjustments. ",91,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,int_rate_adj_freq,int_rate_adj_freq,91,Numeric(5.2),Numeric(5.2),0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,next_int_rate_adj_date,next int rate adj date,"For adjustable-rate loans, the month and year that the interest rate is next subject to change.",92,DATE,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,next_int_rate_adj_date,next_int_rate_adj_date,92,Date,Date,0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,next_pmt_chng_date,next pmt chng date,"For an adjustable-rate mortgage loan, the next date on which the payment amount due from the borrower is subject to change. ",93,DATE,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,next_pmt_chng_date,next_pmt_chng_date,93,Date,Date,0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,index,index,"For adjustable-rate loans, the description of the index on which adjustments to the interest rate are based.",94,ALPHA-NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,index,index,94,Integer,Integer,0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,ARM_cap_structure,ARM cap structure,"For an adjustable-rate mortgage loan, a numeric string that explains the interest rate caps on the ARM. The first number is the Initial Interest Rate Cap Up Percent (i.e., the maximum percentage points the interest rate can adjust upward at the initial rate change date). The second number is the Periodic Interest Rate Cap Up Percent (i.e., the maximum percentage points the interest rate can adjust upward at each interest rate change date after the initial interest rate change date). The third number is the Lifetime Interest Rate Cap Up Percent (i.e., the maximum percentage points that the interest rate can adjust upward over the life of the loan relative to the initial interest rate).",95,ALPHA-NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,ARM_cap_structure,ARM_cap_structure,95,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,ini_int_rate_cap_per,ini int rate cap per,"For an adjustable-rate mortgage loan, the maximum percentage points the interest rate can adjust upward at the initial interest rate change date. ",96,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,ini_int_rate_cap_per,ini_int_rate_cap_per,96,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,per_int_rate_cap_per,per int rate cap per,"For an adjustable-rate mortgage loan, the maximum percentage points the interest rate can adjust upward at each interest rate change date after the initial interest rate change date. ",97,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,per_int_rate_cap_per,per_int_rate_cap_per,97,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,lifetime_int_rate_cap_per,lifetime int rate cap per,"For an adjustable-rate mortgage loan, the maximum percentage points that the interest rate can adjust upward over the life of the loan relative to the initial interest rate.",98,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,lifetime_int_rate_cap_per,lifetime_int_rate_cap_per,98,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,mrtg_margin,mrtg margin,"For an adjustable-rate mortgage loan, the rate that is added to the index value to establish the new interest rate (after applying all applicable caps and floors) accruing on the loan at each interest rate change date. ",99,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,mrtg_margin,mrtg_margin,99,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,ARM_balloon_ind,ARM balloon ind,"For an adjustable-rate mortgage loan, a code that denotes if the loan has a balloon feature.",100,ALPHA-NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,ARM_balloon_ind,ARM_balloon_ind,100,BOOLEAN,Varchar(1),0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,ARM_plan_num,ARM plan num,"For an adjustable-rate mortgage loan, a code identifying the standardized plan under which the mortgage loan was delivered to Fannie Mae. The ARM plan outlines the characteristics of the adjustable-rate mortgage loan, including the ARM Index, the Initial Fixed-Rate Period, the Cap Structure, look-back days, assumability, and the option to convert to a fixed-rate mortgage loan..",101,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,ARM_plan_num,ARM_plan_num,101,"Numeric (22,4)","Numeric (22,4)",0,,,9500,0,0,0,0,0,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,brwr_assist_plan,brwr assist plan,An indicator that denotes the type of assistance plan that the borrower is enrolled in that provides temporary mortgage payment relief or an opportunity for the borrower to cure a mortgage delinquency over a defined period.,102,ALPHA-NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,brwr_assist_plan,brwr_assist_plan,102,Varchar(1),Varchar(1),8737,7,7,763,0.919684211,0,8737,0,0,4,0.000457823,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,HLTV,HLTV,"An indicator that denotes if an eligible original reference loan is refinanced under Fannie Mae’s HLTV refinance option, which results in such mortgage loan remaining in the Reference Pool, as further defined in each individual CRT document, if applicable.",103,ALPHA-NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,HLTV,HLTV,103,BOOLEAN,Varchar(1),9499,N,N,1,0.999894737,0,0,0,9499,1,0.000105274,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,deal_name,deal name,The title of the series issuance.,104,ALPHA-NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,deal_name,deal_name,104,BOOLEAN,Varchar(1),1,N,N,9499,0.000105263,0,0,0,1,1,1,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,repurchase_mkwh_proc_flag,repurchase mkwh proc flag,Indicates if Fannie Mae received proceeds under the terms of its representation and warranty arrangements for the repurchase of the mortgage loan. ,105,ALPHA-NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,repurchase_mkwh_proc_flag,repurchase_mkwh_proc_flag,105,BOOLEAN,Varchar(1),102,N,Y,9398,0.010736842,0,0,0,102,2,0.019607843,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,alt_dlq_reso,alt dlq reso,"An indicator that denotes the loss mitigation solution designed to resolve delinquencies and help homeowners remain in their homes in accordance with the servicer’s contractual obligation, while allowing the loan to remain in the security.",106,ALPHA-NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,alt_dlq_reso,alt_dlq_reso,106,Varchar(1),Varchar(1),8919,7,7,581,0.938842105,0,8919,0,0,3,0.000336361,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,alt_dlq_reso_cnt,alt dlq reso cnt,The total number of Alternative Delinquency Resolutions as reported by the servicer for a specific loan.,107,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,alt_dlq_reso_cnt,alt_dlq_reso_cnt,107,BOOLEAN,Varchar(1),165,1,2,9335,0.017368421,0,0,0,165,0,0,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,tot_deferral_amt,tot deferral amt,The total non-interest-bearing deferral amount related to one or more Alternative Delinquency Resolutions.,108,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,tot_deferral_amt,tot_deferral_amt,108,"Numeric (22,4)","Numeric (22,4)",165,2679.96,24729.77,9335,0.017368421,0,165,0,0,10,0.060606061,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,pay_deferral_mod_ind,pay deferral mod ind,An indicator that denotes if a payment deferral is contributing to a modification event,109,ALPHA-NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,pay_deferral_mod_ind,pay_deferral_mod_ind,109,BOOLEAN,Varchar(1),9499,7,7,1,0.999894737,0,0,0,9499,1,0.000105274,,,,,,,,,,
DSET000114,Single-Family Historical Loan Performance,Fannie Mae provides loan performance data on a portion of its single-family mortgage loans to promote better understanding of the credit performance of Fannie Mae mortgage loans.,External,Not applicable,Datadynamics,External Report,External,Fannie Mae  loan performance ,Loan Performance Data,toolika@gmail.com,opeshgoopta@gmail.com,s3-us-east-2,Structured,FannieMae_loan_performance ,fan_loan_perf,CSV,Snapshot,Monthly,For Ever,,int_ubp,int ubp,The current actual outstanding UPB of the mortgage loan less any non-interest bearing UPB resulting from an eligible modification event.,110,NUMERIC,,,,1,Single_Family_S3,Profiled,csv,s3-us-east-2,int_ubp,int_ubp,110,BOOLEAN,Varchar(1),1,7,7,9499,0.000105263,0,0,0,1,1,1,,,,,,,,,,
